"","day","wday","hour","count"
"6520",17227,5,15,224
"6521",17227,5,16,231
"6522",17227,5,17,205
"6523",17227,5,18,237
"6524",17227,5,19,221
"6525",17227,5,20,243
"6526",17227,5,21,252
"6527",17227,5,22,293
"6528",17227,5,23,362
"6529",17228,6,0,461
"6530",17228,6,1,482
"6531",17228,6,2,445
"6532",17228,6,3,461
"6533",17228,6,4,549
"6534",17228,6,5,618
"6535",17228,6,6,420
"6536",17228,6,7,403
"6537",17228,6,8,310
"6538",17228,6,9,78
"6539",17228,6,10,64
"6540",17228,6,11,74
"6541",17228,6,12,109
"6542",17228,6,13,201
"6543",17228,6,14,270
"6544",17228,6,15,307
"6545",17228,6,16,299
"6546",17228,6,17,313
"6547",17228,6,18,316
"6548",17228,6,19,344
"6549",17228,6,20,381
"6550",17228,6,21,419
"6551",17228,6,22,458
"6552",17228,6,23,575
"6553",17229,7,0,721
"6554",17229,7,1,937
"6555",17229,7,2,835
"6556",17229,7,3,941
"6557",17229,7,4,1094
"6558",17229,7,5,1173
"6559",17229,7,6,933
"6560",17229,7,7,885
"6561",17229,7,8,807
"6562",17229,7,9,231
"6563",17229,7,10,97
"6564",17229,7,11,95
"6565",17229,7,12,75
"6566",17229,7,13,103
"6567",17229,7,14,129
"6568",17229,7,15,226
"6569",17229,7,16,335
"6570",17229,7,17,362
"6571",17229,7,18,485
"6572",17229,7,19,534
"6573",17229,7,20,561
"6574",17229,7,21,526
"6575",17229,7,22,551
"6576",17229,7,23,741
"6577",17230,1,0,798
"6578",17230,1,1,963
"6579",17230,1,2,880
"6580",17230,1,3,921
"6581",17230,1,4,1098
"6582",17230,1,5,1161
"6583",17230,1,6,987
"6584",17230,1,7,856
"6585",17230,1,8,720
"6586",17230,1,9,236
"6587",17230,1,10,122
"6588",17230,1,11,107
"6589",17230,1,12,97
"6590",17230,1,13,100
"6591",17230,1,14,143
"6592",17230,1,15,186
"6593",17230,1,16,294
"6594",17230,1,17,353
"6595",17230,1,18,352
"6596",17230,1,19,302
"6597",17230,1,20,312
"6598",17230,1,21,309
"6599",17230,1,22,300
"6600",17230,1,23,314
"6601",17231,2,0,328
"6602",17231,2,1,332
"6603",17231,2,2,332
"6604",17231,2,3,296
"6605",17231,2,4,278
"6606",17231,2,5,215
"6607",17231,2,6,121
"6608",17231,2,7,85
"6609",17231,2,8,76
"6610",17231,2,9,34
"6611",17231,2,10,54
"6612",17231,2,11,94
"6613",17231,2,12,102
"6614",17231,2,13,173
"6615",17231,2,14,276
"6616",17231,2,15,271
"6617",17231,2,16,248
"6618",17231,2,17,252
"6619",17231,2,18,259
"6620",17231,2,19,213
"6621",17231,2,20,248
"6622",17231,2,21,256
"6623",17231,2,22,273
"6624",17231,2,23,293
"6625",17232,3,0,315
"6626",17232,3,1,275
"6627",17232,3,2,232
"6628",17232,3,3,229
"6629",17232,3,4,206
"6630",17232,3,5,156
"6631",17232,3,6,121
"6632",17232,3,7,64
"6633",17232,3,8,45
"6634",17232,3,9,25
"6635",17232,3,10,53
"6636",17232,3,11,64
"6637",17232,3,12,100
"6638",17232,3,13,195
"6639",17232,3,14,248
"6640",17232,3,15,285
"6641",17232,3,16,264
"6642",17232,3,17,262
"6643",17232,3,18,231
"6644",17232,3,19,247
"6645",17232,3,20,204
"6646",17232,3,21,257
"6647",17232,3,22,283
"6648",17232,3,23,337
"6649",17233,4,0,389
"6650",17233,4,1,333
"6651",17233,4,2,317
"6652",17233,4,3,283
"6653",17233,4,4,291
"6654",17233,4,5,181
"6655",17233,4,6,166
"6656",17233,4,7,87
"6657",17233,4,8,86
"6658",17233,4,9,45
"6659",17233,4,10,53
"6660",17233,4,11,79
"6661",17233,4,12,103
"6662",17233,4,13,183
"6663",17233,4,14,298
"6664",17233,4,15,279
"6665",17233,4,16,232
"6666",17233,4,17,268
"6667",17233,4,18,238
"6668",17233,4,19,241
"6669",17233,4,20,264
"6670",17233,4,21,304
"6671",17233,4,22,331
"6672",17233,4,23,208
"6673",17234,5,0,417
"6674",17234,5,1,425
"6675",17234,5,2,355
"6676",17234,5,3,332
"6677",17234,5,4,356
"6678",17234,5,5,266
"6679",17234,5,6,217
"6680",17234,5,7,153
"6681",17234,5,8,107
"6682",17234,5,9,38
"6683",17234,5,10,67
"6684",17234,5,11,89
"6685",17234,5,12,98
"6686",17234,5,13,209
"6687",17234,5,14,318
"6688",17234,5,15,367
"6689",17234,5,16,319
"6690",17234,5,17,296
"6691",17234,5,18,328
"6692",17234,5,19,352
"6693",17234,5,20,370
"6694",17234,5,21,418
"6695",17234,5,22,481
"6696",17234,5,23,559
"6697",17235,6,0,751
"6698",17235,6,1,643
"6699",17235,6,2,617
"6700",17235,6,3,611
"6701",17235,6,4,611
"6702",17235,6,5,668
"6703",17235,6,6,517
"6704",17235,6,7,379
"6705",17235,6,8,373
"6706",17235,6,9,111
"6707",17235,6,10,82
"6708",17235,6,11,119
"6709",17235,6,12,134
"6710",17235,6,13,226
"6711",17235,6,14,262
"6712",17235,6,15,575
"6713",17235,6,16,581
"6714",17235,6,17,499
"6715",17235,6,18,501
"6716",17235,6,19,546
"6717",17235,6,20,555
"6718",17235,6,21,642
"6719",17235,6,22,684
"6720",17235,6,23,861
"6721",17236,7,0,1072
"6722",17236,7,1,1223
"6723",17236,7,2,1227
"6724",17236,7,3,1217
"6725",17236,7,4,1340
"6726",17236,7,5,1348
"6727",17236,7,6,1129
"6728",17236,7,7,1048
"6729",17236,7,8,646
"6730",17236,7,9,292
"6731",17236,7,10,149
"6732",17236,7,11,109
"6733",17236,7,12,90
"6734",17236,7,13,193
"6735",17236,7,14,474
"6736",17236,7,15,766
"6737",17236,7,16,812
"6738",17236,7,17,721
"6739",17236,7,18,888
"6740",17236,7,19,959
"6741",17236,7,20,913
"6742",17236,7,21,938
"6743",17236,7,22,1103
"6744",17236,7,23,1116
"6745",17237,1,0,1324
"6746",17237,1,1,313
"6747",17237,1,2,139
"6748",17237,1,3,122
"6749",17237,1,4,81
"6750",17237,1,5,434
"6751",17237,1,6,780
"6752",17237,1,7,710
"6753",17237,1,8,839
"6754",17237,1,9,306
"6755",17237,1,10,161
"6756",17237,1,11,151
"6757",17237,1,12,207
"6758",17237,1,13,447
"6759",17237,1,14,695
"6760",17237,1,15,841
"6761",17237,1,16,759
"6762",17237,1,17,824
"6763",17237,1,18,808
"6764",17237,1,19,770
"6765",17237,1,20,803
"6766",17237,1,21,796
"6767",17237,1,22,884
"6768",17237,1,23,1067
"6769",17238,2,0,932
"6770",17238,2,1,918
"6771",17238,2,2,908
"6772",17238,2,3,895
"6773",17238,2,4,874
"6774",17238,2,5,690
"6775",17238,2,6,529
"6776",17238,2,7,460
"6777",17238,2,8,164
"6778",17238,2,9,130
"6779",17238,2,10,145
"6780",17238,2,11,158
"6781",17238,2,12,247
"6782",17238,2,13,520
"6783",17238,2,14,703
"6784",17238,2,15,875
"6785",17238,2,16,738
"6786",17238,2,17,665
"6787",17238,2,18,610
"6788",17238,2,19,622
"6789",17238,2,20,668
"6790",17238,2,21,694
"6791",17238,2,22,815
"6792",17238,2,23,923
"6793",17239,3,0,858
"6794",17239,3,1,839
"6795",17239,3,2,832
"6796",17239,3,3,902
"6797",17239,3,4,842
"6798",17239,3,5,739
"6799",17239,3,6,551
"6800",17239,3,7,407
"6801",17239,3,8,192
"6802",17239,3,9,142
"6803",17239,3,10,107
"6804",17239,3,11,103
"6805",17239,3,12,234
"6806",17239,3,13,523
"6807",17239,3,14,742
"6808",17239,3,15,831
"6809",17239,3,16,704
"6810",17239,3,17,743
"6811",17239,3,18,598
"6812",17239,3,19,599
"6813",17239,3,20,667
"6814",17239,3,21,684
"6815",17239,3,22,720
"6816",17239,3,23,879
"6817",17240,4,0,884
"6818",17240,4,1,812
"6819",17240,4,2,813
"6820",17240,4,3,861
"6821",17240,4,4,800
"6822",17240,4,5,697
"6823",17240,4,6,615
"6824",17240,4,7,645
"6825",17240,4,8,191
"6826",17240,4,9,146
"6827",17240,4,10,146
"6828",17240,4,11,131
"6829",17240,4,12,229
"6830",17240,4,13,375
"6831",17240,4,14,566
"6832",17240,4,15,751
"6833",17240,4,16,738
"6834",17240,4,17,701
"6835",17240,4,18,666
"6836",17240,4,19,688
"6837",17240,4,20,743
"6838",17240,4,21,732
"6839",17240,4,22,817
"6840",17240,4,23,894
"6841",17241,5,0,943
"6842",17241,5,1,971
"6843",17241,5,2,928
"6844",17241,5,3,876
"6845",17241,5,4,883
"6846",17241,5,5,780
"6847",17241,5,6,755
"6848",17241,5,7,761
"6849",17241,5,8,279
"6850",17241,5,9,184
"6851",17241,5,10,151
"6852",17241,5,11,153
"6853",17241,5,12,229
"6854",17241,5,13,344
"6855",17241,5,14,497
"6856",17241,5,15,661
"6857",17241,5,16,674
"6858",17241,5,17,745
"6859",17241,5,18,776
"6860",17241,5,19,807
"6861",17241,5,20,844
"6862",17241,5,21,879
"6863",17241,5,22,881
"6864",17241,5,23,1047
"6865",17242,6,0,1004
"6866",17242,6,1,1029
"6867",17242,6,2,962
"6868",17242,6,3,1048
"6869",17242,6,4,961
"6870",17242,6,5,940
"6871",17242,6,6,905
"6872",17242,6,7,889
"6873",17242,6,8,405
"6874",17242,6,9,230
"6875",17242,6,10,192
"6876",17242,6,11,153
"6877",17242,6,12,210
"6878",17242,6,13,332
"6879",17242,6,14,420
"6880",17242,6,15,573
"6881",17242,6,16,696
"6882",17242,6,17,871
"6883",17242,6,18,853
"6884",17242,6,19,956
"6885",17242,6,20,1002
"6886",17242,6,21,1113
"6887",17242,6,22,1210
"6888",17242,6,23,1357
"6889",17243,7,0,1388
"6890",17243,7,1,1435
"6891",17243,7,2,1532
"6892",17243,7,3,1472
"6893",17243,7,4,1437
"6894",17243,7,5,1291
"6895",17243,7,6,1331
"6896",17243,7,7,687
"6897",17243,7,8,732
"6898",17243,7,9,337
"6899",17243,7,10,223
"6900",17243,7,11,152
"6901",17243,7,12,170
"6902",17243,7,13,208
"6903",17243,7,14,299
"6904",17243,7,15,475
"6905",17243,7,16,634
"6906",17243,7,17,809
"6907",17243,7,18,845
"6908",17243,7,19,926
"6909",17243,7,20,912
"6910",17243,7,21,1078
"6911",17243,7,22,1084
"6912",17243,7,23,1105
"6913",17244,1,0,1165
"6914",17244,1,1,1135
"6915",17244,1,2,1221
"6916",17244,1,3,1397
"6917",17244,1,4,1280
"6918",17244,1,5,1088
"6919",17244,1,6,1010
"6920",17244,1,7,1121
"6921",17244,1,8,596
"6922",17244,1,9,399
"6923",17244,1,10,268
"6924",17244,1,11,175
"6925",17244,1,12,137
"6926",17244,1,13,145
"6927",17244,1,14,263
"6928",17244,1,15,333
"6929",17244,1,16,440
"6930",17244,1,17,473
"6931",17244,1,18,391
"6932",17244,1,19,421
"6933",17244,1,20,428
"6934",17244,1,21,430
"6935",17244,1,22,437
"6936",17244,1,23,374
"6937",17245,2,0,385
"6938",17245,2,1,342
"6939",17245,2,2,316
"6940",17245,2,3,335
"6941",17245,2,4,250
"6942",17245,2,5,185
"6943",17245,2,6,121
"6944",17245,2,7,94
"6945",17245,2,8,54
"6946",17245,2,9,103
"6947",17245,2,10,163
"6948",17245,2,11,125
"6949",17245,2,12,167
"6950",17245,2,13,279
"6951",17245,2,14,299
"6952",17245,2,15,297
"6953",17245,2,16,312
"6954",17245,2,17,305
"6955",17245,2,18,266
"6956",17245,2,19,288
"6957",17245,2,20,304
"6958",17245,2,21,281
"6959",17245,2,22,304
"6960",17245,2,23,268
"6961",17246,3,0,233
"6962",17246,3,1,192
"6963",17246,3,2,188
"6964",17246,3,3,199
"6965",17246,3,4,138
"6966",17246,3,5,99
"6967",17246,3,6,68
"6968",17246,3,7,48
"6969",17246,3,8,26
"6970",17246,3,9,46
"6971",17246,3,10,43
"6972",17246,3,11,38
"6973",17246,3,12,82
"6974",17246,3,13,245
"6975",17246,3,14,238
"6976",17246,3,15,227
"6977",17246,3,16,204
"6978",17246,3,17,230
"6979",17246,3,18,246
"6980",17246,3,19,221
"6981",17246,3,20,232
"6982",17246,3,21,251
"6983",17246,3,22,314
"6984",17246,3,23,333
"6985",17247,4,0,274
"6986",17247,4,1,255
"6987",17247,4,2,249
"6988",17247,4,3,248
"6989",17247,4,4,187
"6990",17247,4,5,167
"6991",17247,4,6,101
"6992",17247,4,7,66
"6993",17247,4,8,32
"6994",17247,4,9,43
"6995",17247,4,10,58
"6996",17247,4,11,94
"6997",17247,4,12,176
"6998",17247,4,13,314
"6999",17247,4,14,329
"7000",17247,4,15,260
"7001",17247,4,16,275
"7002",17247,4,17,245
"7003",17247,4,18,286
"7004",17247,4,19,248
"7005",17247,4,20,253
"7006",17247,4,21,328
"7007",17247,4,22,368
"7008",17247,4,23,474
"7009",17248,5,0,400
"7010",17248,5,1,314
"7011",17248,5,2,285
"7012",17248,5,3,291
"7013",17248,5,4,267
"7014",17248,5,5,173
"7015",17248,5,6,98
"7016",17248,5,7,94
"7017",17248,5,8,34
"7018",17248,5,9,53
"7019",17248,5,10,91
"7020",17248,5,11,81
"7021",17248,5,12,189
"7022",17248,5,13,290
"7023",17248,5,14,396
"7024",17248,5,15,318
"7025",17248,5,16,332
"7026",17248,5,17,328
"7027",17248,5,18,307
"7028",17248,5,19,326
"7029",17248,5,20,432
"7030",17248,5,21,423
"7031",17248,5,22,483
"7032",17248,5,23,588
"7033",17249,6,0,602
"7034",17249,6,1,559
"7035",17249,6,2,560
"7036",17249,6,3,629
"7037",17249,6,4,643
"7038",17249,6,5,522
"7039",17249,6,6,412
"7040",17249,6,7,308
"7041",17249,6,8,73
"7042",17249,6,9,69
"7043",17249,6,10,98
"7044",17249,6,11,90
"7045",17249,6,12,183
"7046",17249,6,13,337
"7047",17249,6,14,417
"7048",17249,6,15,447
"7049",17249,6,16,437
"7050",17249,6,17,460
"7051",17249,6,18,500
"7052",17249,6,19,480
"7053",17249,6,20,526
"7054",17249,6,21,626
"7055",17249,6,22,739
"7056",17249,6,23,854
"7057",17250,7,0,958
"7058",17250,7,1,981
"7059",17250,7,2,933
"7060",17250,7,3,1109
"7061",17250,7,4,1142
"7062",17250,7,5,967
"7063",17250,7,6,800
"7064",17250,7,7,565
"7065",17250,7,8,235
"7066",17250,7,9,120
"7067",17250,7,10,82
"7068",17250,7,11,71
"7069",17250,7,12,116
"7070",17250,7,13,187
"7071",17250,7,14,269
"7072",17250,7,15,391
"7073",17250,7,16,445
"7074",17250,7,17,495
"7075",17250,7,18,490
"7076",17250,7,19,518
"7077",17250,7,20,531
"7078",17250,7,21,696
"7079",17250,7,22,754
"7080",17250,7,23,833
"7081",17251,1,0,1004
"7082",17251,1,1,954
"7083",17251,1,2,1006
"7084",17251,1,3,1220
"7085",17251,1,4,1220
"7086",17251,1,5,1040
"7087",17251,1,6,883
"7088",17251,1,7,828
"7089",17251,1,8,339
"7090",17251,1,9,183
"7091",17251,1,10,136
"7092",17251,1,11,110
"7093",17251,1,12,102
"7094",17251,1,13,166
"7095",17251,1,14,258
"7096",17251,1,15,337
"7097",17251,1,16,432
"7098",17251,1,17,445
"7099",17251,1,18,383
"7100",17251,1,19,372
"7101",17251,1,20,386
"7102",17251,1,21,397
"7103",17251,1,22,417
"7104",17251,1,23,421
"7105",17252,2,0,364
"7106",17252,2,1,348
"7107",17252,2,2,309
"7108",17252,2,3,320
"7109",17252,2,4,239
"7110",17252,2,5,147
"7111",17252,2,6,97
"7112",17252,2,7,69
"7113",17252,2,8,31
"7114",17252,2,9,89
"7115",17252,2,10,110
"7116",17252,2,11,105
"7117",17252,2,12,162
"7118",17252,2,13,252
"7119",17252,2,14,284
"7120",17252,2,15,282
"7121",17252,2,16,281
"7122",17252,2,17,278
"7123",17252,2,18,266
"7124",17252,2,19,247
"7125",17252,2,20,268
"7126",17252,2,21,307
"7127",17252,2,22,323
"7128",17252,2,23,333
"7129",17253,3,0,256
"7130",17253,3,1,214
"7131",17253,3,2,239
"7132",17253,3,3,189
"7133",17253,3,4,141
"7134",17253,3,5,127
"7135",17253,3,6,84
"7136",17253,3,7,50
"7137",17253,3,8,24
"7138",17253,3,9,44
"7139",17253,3,10,75
"7140",17253,3,11,70
"7141",17253,3,12,148
"7142",17253,3,13,263
"7143",17253,3,14,262
"7144",17253,3,15,248
"7145",17253,3,16,211
"7146",17253,3,17,249
"7147",17253,3,18,240
"7148",17253,3,19,248
"7149",17253,3,20,265
"7150",17253,3,21,280
"7151",17253,3,22,312
"7152",17253,3,23,384
"7153",17254,4,0,290
"7154",17254,4,1,265
"7155",17254,4,2,248
"7156",17254,4,3,237
"7157",17254,4,4,198
"7158",17254,4,5,150
"7159",17254,4,6,106
"7160",17254,4,7,75
"7161",17254,4,8,35
"7162",17254,4,9,44
"7163",17254,4,10,95
"7164",17254,4,11,79
"7165",17254,4,12,165
"7166",17254,4,13,275
"7167",17254,4,14,296
"7168",17254,4,15,246
"7169",17254,4,16,256
"7170",17254,4,17,227
"7171",17254,4,18,221
"7172",17254,4,19,242
"7173",17254,4,20,282
"7174",17254,4,21,305
"7175",17254,4,22,334
"7176",17254,4,23,418
"7177",17255,5,0,340
"7178",17255,5,1,338
"7179",17255,5,2,363
"7180",17255,5,3,312
"7181",17255,5,4,245
"7182",17255,5,5,195
"7183",17255,5,6,151
"7184",17255,5,7,96
"7185",17255,5,8,38
"7186",17255,5,9,63
"7187",17255,5,10,87
"7188",17255,5,11,77
"7189",17255,5,12,207
"7190",17255,5,13,288
"7191",17255,5,14,280
"7192",17255,5,15,251
"7193",17255,5,16,243
"7194",17255,5,17,258
"7195",17255,5,18,258
"7196",17255,5,19,271
"7197",17255,5,20,307
"7198",17255,5,21,347
"7199",17255,5,22,470
"7200",17255,5,23,517
"7201",17256,6,0,512
"7202",17256,6,1,470
"7203",17256,6,2,577
"7204",17256,6,3,621
"7205",17256,6,4,610
"7206",17256,6,5,460
"7207",17256,6,6,412
"7208",17256,6,7,321
"7209",17256,6,8,88
"7210",17256,6,9,101
"7211",17256,6,10,92
"7212",17256,6,11,99
"7213",17256,6,12,179
"7214",17256,6,13,334
"7215",17256,6,14,326
"7216",17256,6,15,339
"7217",17256,6,16,348
"7218",17256,6,17,350
"7219",17256,6,18,378
"7220",17256,6,19,425
"7221",17256,6,20,458
"7222",17256,6,21,503
"7223",17256,6,22,639
"7224",17256,6,23,845
"7225",17257,7,0,958
"7226",17257,7,1,948
"7227",17257,7,2,982
"7228",17257,7,3,1161
"7229",17257,7,4,1209
"7230",17257,7,5,979
"7231",17257,7,6,932
"7232",17257,7,7,947
"7233",17257,7,8,274
"7234",17257,7,9,158
"7235",17257,7,10,103
"7236",17257,7,11,93
"7237",17257,7,12,93
"7238",17257,7,13,127
"7239",17257,7,14,226
"7240",17257,7,15,335
"7241",17257,7,16,399
"7242",17257,7,17,424
"7243",17257,7,18,387
"7244",17257,7,19,435
"7245",17257,7,20,536
"7246",17257,7,21,623
"7247",17257,7,22,708
"7248",17257,7,23,847
"7249",17258,1,0,909
"7250",17258,1,1,901
"7251",17258,1,2,1035
"7252",17258,1,3,1194
"7253",17258,1,4,1318
"7254",17258,1,5,1176
"7255",17258,1,6,1060
"7256",17258,1,7,1051
"7257",17258,1,8,316
"7258",17258,1,9,172
"7259",17258,1,10,134
"7260",17258,1,11,135
"7261",17258,1,12,111
"7262",17258,1,13,157
"7263",17258,1,14,207
"7264",17258,1,15,328
"7265",17258,1,16,419
"7266",17258,1,17,335
"7267",17258,1,18,320
"7268",17258,1,19,348
"7269",17258,1,20,407
"7270",17258,1,21,340
"7271",17258,1,22,403
"7272",17258,1,23,404
"7273",17259,2,0,368
"7274",17259,2,1,363
"7275",17259,2,2,337
"7276",17259,2,3,337
"7277",17259,2,4,266
"7278",17259,2,5,181
"7279",17259,2,6,117
"7280",17259,2,7,76
"7281",17259,2,8,39
"7282",17259,2,9,74
"7283",17259,2,10,106
"7284",17259,2,11,105
"7285",17259,2,12,188
"7286",17259,2,13,266
"7287",17259,2,14,331
"7288",17259,2,15,284
"7289",17259,2,16,247
"7290",17259,2,17,253
"7291",17259,2,18,235
"7292",17259,2,19,234
"7293",17259,2,20,268
"7294",17259,2,21,311
"7295",17259,2,22,355
"7296",17259,2,23,322
"7297",17260,3,0,309
"7298",17260,3,1,252
"7299",17260,3,2,255
"7300",17260,3,3,208
"7301",17260,3,4,201
"7302",17260,3,5,118
"7303",17260,3,6,108
"7304",17260,3,7,56
"7305",17260,3,8,30
"7306",17260,3,9,59
"7307",17260,3,10,59
"7308",17260,3,11,87
"7309",17260,3,12,199
"7310",17260,3,13,257
"7311",17260,3,14,276
"7312",17260,3,15,246
"7313",17260,3,16,223
"7314",17260,3,17,216
"7315",17260,3,18,245
"7316",17260,3,19,262
"7317",17260,3,20,283
"7318",17260,3,21,296
"7319",17260,3,22,324
"7320",17260,3,23,366
"7321",17261,4,0,313
"7322",17261,4,1,290
"7323",17261,4,2,306
"7324",17261,4,3,290
"7325",17261,4,4,225
"7326",17261,4,5,168
"7327",17261,4,6,118
"7328",17261,4,7,81
"7329",17261,4,8,44
"7330",17261,4,9,54
"7331",17261,4,10,77
"7332",17261,4,11,94
"7333",17261,4,12,191
"7334",17261,4,13,289
"7335",17261,4,14,290
"7336",17261,4,15,273
"7337",17261,4,16,261
"7338",17261,4,17,253
"7339",17261,4,18,268
"7340",17261,4,19,266
"7341",17261,4,20,275
"7342",17261,4,21,343
"7343",17261,4,22,398
"7344",17261,4,23,434
"7345",17262,5,0,372
"7346",17262,5,1,341
"7347",17262,5,2,386
"7348",17262,5,3,364
"7349",17262,5,4,275
"7350",17262,5,5,197
"7351",17262,5,6,131
"7352",17262,5,7,79
"7353",17262,5,8,37
"7354",17262,5,9,61
"7355",17262,5,10,92
"7356",17262,5,11,91
"7357",17262,5,12,234
"7358",17262,5,13,299
"7359",17262,5,14,359
"7360",17262,5,15,316
"7361",17262,5,16,268
"7362",17262,5,17,282
"7363",17262,5,18,295
"7364",17262,5,19,304
"7365",17262,5,20,348
"7366",17262,5,21,365
"7367",17262,5,22,471
"7368",17262,5,23,617
"7369",17263,6,0,576
"7370",17263,6,1,526
"7371",17263,6,2,689
"7372",17263,6,3,716
"7373",17263,6,4,669
"7374",17263,6,5,521
"7375",17263,6,6,463
"7376",17263,6,7,374
"7377",17263,6,8,88
"7378",17263,6,9,79
"7379",17263,6,10,107
"7380",17263,6,11,106
"7381",17263,6,12,249
"7382",17263,6,13,364
"7383",17263,6,14,381
"7384",17263,6,15,352
"7385",17263,6,16,363
"7386",17263,6,17,377
"7387",17263,6,18,373
"7388",17263,6,19,424
"7389",17263,6,20,518
"7390",17263,6,21,566
"7391",17263,6,22,674
"7392",17263,6,23,946
"7393",17264,7,0,1038
"7394",17264,7,1,979
"7395",17264,7,2,1073
"7396",17264,7,3,1282
"7397",17264,7,4,1267
"7398",17264,7,5,1037
"7399",17264,7,6,948
"7400",17264,7,7,869
"7401",17264,7,8,288
"7402",17264,7,9,134
"7403",17264,7,10,108
"7404",17264,7,11,94
"7405",17264,7,12,145
"7406",17264,7,13,200
"7407",17264,7,14,285
"7408",17264,7,15,424
"7409",17264,7,16,432
"7410",17264,7,17,419
"7411",17264,7,18,460
"7412",17264,7,19,564
"7413",17264,7,20,616
"7414",17264,7,21,664
"7415",17264,7,22,733
"7416",17264,7,23,937
"7417",17265,1,0,1154
"7418",17265,1,1,1053
"7419",17265,1,2,1121
"7420",17265,1,3,1195
"7421",17265,1,4,258
"7422",17265,1,5,643
"7423",17265,1,6,936
"7424",17265,1,7,941
"7425",17265,1,8,367
"7426",17265,1,9,228
"7427",17265,1,10,165
"7428",17265,1,11,106
"7429",17265,1,12,98
"7430",17265,1,13,180
"7431",17265,1,14,234
"7432",17265,1,15,325
"7433",17265,1,16,400
"7434",17265,1,17,383
"7435",17265,1,18,394
"7436",17265,1,19,350
"7437",17265,1,20,393
"7438",17265,1,21,370
"7439",17265,1,22,367
"7440",17265,1,23,395
"7441",17266,2,0,385
"7442",17266,2,1,383
"7443",17266,2,2,337
"7444",17266,2,3,353
"7445",17266,2,4,246
"7446",17266,2,5,188
"7447",17266,2,6,136
"7448",17266,2,7,108
"7449",17266,2,8,37
"7450",17266,2,9,82
"7451",17266,2,10,103
"7452",17266,2,11,119
"7453",17266,2,12,176
"7454",17266,2,13,256
"7455",17266,2,14,335
"7456",17266,2,15,295
"7457",17266,2,16,315
"7458",17266,2,17,309
"7459",17266,2,18,258
"7460",17266,2,19,277
"7461",17266,2,20,281
"7462",17266,2,21,330
"7463",17266,2,22,323
"7464",17266,2,23,330
"7465",17267,3,0,347
"7466",17267,3,1,265
"7467",17267,3,2,250
"7468",17267,3,3,262
"7469",17267,3,4,221
"7470",17267,3,5,131
"7471",17267,3,6,90
"7472",17267,3,7,59
"7473",17267,3,8,14
"7474",17267,3,9,32
"7475",17267,3,10,65
"7476",17267,3,11,84
"7477",17267,3,12,153
"7478",17267,3,13,280
"7479",17267,3,14,258
"7480",17267,3,15,240
"7481",17267,3,16,280
"7482",17267,3,17,314
"7483",17267,3,18,287
"7484",17267,3,19,242
"7485",17267,3,20,275
"7486",17267,3,21,261
"7487",17267,3,22,308
"7488",17267,3,23,331
"7489",17268,4,0,342
"7490",17268,4,1,276
"7491",17268,4,2,321
"7492",17268,4,3,289
"7493",17268,4,4,229
"7494",17268,4,5,145
"7495",17268,4,6,117
"7496",17268,4,7,90
"7497",17268,4,8,28
"7498",17268,4,9,52
"7499",17268,4,10,81
"7500",17268,4,11,91
"7501",17268,4,12,173
"7502",17268,4,13,279
"7503",17268,4,14,282
"7504",17268,4,15,212
"7505",17268,4,16,236
"7506",17268,4,17,224
"7507",17268,4,18,237
"7508",17268,4,19,259
"7509",17268,4,20,250
"7510",17268,4,21,302
"7511",17268,4,22,352
"7512",17268,4,23,397
"7513",17269,5,0,316
"7514",17269,5,1,352
"7515",17269,5,2,327
"7516",17269,5,3,332
"7517",17269,5,4,242
"7518",17269,5,5,221
"7519",17269,5,6,155
"7520",17269,5,7,111
"7521",17269,5,8,44
"7522",17269,5,9,85
"7523",17269,5,10,103
"7524",17269,5,11,105
"7525",17269,5,12,172
"7526",17269,5,13,268
"7527",17269,5,14,280
"7528",17269,5,15,286
"7529",17269,5,16,274
"7530",17269,5,17,267
"7531",17269,5,18,284
"7532",17269,5,19,306
"7533",17269,5,20,337
"7534",17269,5,21,387
"7535",17269,5,22,440
"7536",17269,5,23,481
